project_id,sector,state,original_cost,revised_cost,planned_duration_months,project_age_months,physical_progress,financial_progress,milestones_total,milestones_delayed,land_acquisition_pending,clearance_pending,funding_issue,contractor_issue,previous_schedule_deviation,actual_delay_months,actual_outcome,primary_delay_cause
HIST-01165,Ports,Odisha,32.6,34.8,61,64,97.6,100.0,16,0,1,0,0,0,4.2,1,1-month delay,Land acquisition
HIST-01166,Power,Karnataka,263.4,267.2,39,81,94.7,99.6,7,0,0,0,0,0,4.2,1,1-month delay,No material delay
HIST-01167,Power,West Bengal,339.1,345.4,51,45,89.0,91.0,9,0,0,0,0,0,-2.2,0,Delivered within plan,No material delay
HIST-01168,Railways,Maharashtra,54.1,55.7,44,20,46.9,44.9,11,1,0,0,1,0,0.9,1,1-month delay,Funding release
HIST-01169,Water & Sanitation,Jharkhand,1175.8,1231.6,67,33,50.2,57.8,14,1,0,0,0,0,-3.3,2,2-month delay,No material delay
HIST-01170,Urban Transit,Gujarat,493.9,514.0,39,38,100.0,100.0,12,3,0,0,0,0,3.7,3,3-month delay,Milestone slippage
HIST-01171,Roads,Karnataka,287.7,304.0,37,45,100.0,100.0,9,0,1,0,0,1,4.4,3,3-month delay,Land acquisition
HIST-01172,Urban Transit,Uttar Pradesh,188.9,192.0,57,84,100.0,94.2,10,0,0,0,0,0,8.0,1,1-month delay,No material delay
HIST-01173,Railways,Uttar Pradesh,168.2,181.0,26,19,62.7,82.0,4,2,1,0,0,0,9.0,9,9-month delay,Land acquisition
HIST-01174,Industrial Corridors,Uttar Pradesh,150.2,164.1,56,63,100.0,100.0,12,0,1,1,1,0,1.4,4,4-month delay,Land acquisition
HIST-01175,Water & Sanitation,Telangana,312.1,324.5,57,58,100.0,94.7,15,1,0,0,0,0,10.5,1,1-month delay,No material delay
HIST-01176,Water & Sanitation,Rajasthan,1524.5,1574.8,44,36,79.3,83.9,12,0,0,0,0,0,-5.7,0,Delivered within plan,No material delay
HIST-01177,Water & Sanitation,Madhya Pradesh,164.9,172.9,51,68,100.0,94.6,11,0,0,0,1,0,1.3,0,Delivered within plan,Funding release
HIST-01178,Industrial Corridors,Kerala,576.8,632.1,36,45,96.4,91.1,9,1,1,1,0,0,0.8,0,Delivered within plan,Land acquisition
HIST-01179,Water & Sanitation,Uttar Pradesh,796.5,845.3,35,66,89.1,91.7,8,1,1,0,0,0,3.7,7,7-month delay,Land acquisition
HIST-01180,Roads,Karnataka,97.5,102.2,51,22,42.4,57.6,16,1,0,0,0,0,3.2,0,Delivered within plan,No material delay
HIST-01181,Ports,Rajasthan,936.2,947.7,59,63,88.6,80.5,14,0,0,1,0,0,-2.0,5,5-month delay,Pending clearance
HIST-01182,Water & Sanitation,Kerala,95.3,96.5,52,63,95.6,100.0,13,0,0,0,0,0,2.0,0,Delivered within plan,No material delay
HIST-01183,Roads,Rajasthan,161.0,161.7,57,38,64.2,74.8,15,0,0,0,0,0,-3.3,2,2-month delay,No material delay
HIST-01184,Roads,Gujarat,191.4,192.5,49,14,24.0,34.7,15,0,0,0,0,0,-0.9,1,1-month delay,No material delay
HIST-01185,Industrial Corridors,Maharashtra,1157.5,1163.9,46,51,100.0,93.5,12,0,0,0,0,0,-6.7,0,Delivered within plan,No material delay
HIST-01186,Power,Odisha,815.6,848.2,49,31,57.0,55.2,13,0,0,0,0,0,-5.3,0,Delivered within plan,No material delay
HIST-01187,Railways,Telangana,90.8,108.8,29,68,97.3,92.7,6,1,1,0,1,1,7.1,7,7-month delay,Land acquisition
HIST-01188,Water & Sanitation,Karnataka,80.0,85.5,28,39,100.0,86.8,6,0,0,0,1,0,-8.7,5,5-month delay,Funding release
HIST-01189,Power,Rajasthan,156.5,160.4,66,36,51.8,57.6,15,2,0,0,0,0,5.7,3,3-month delay,Milestone slippage
HIST-01190,Ports,Kerala,316.6,356.5,39,72,100.0,100.0,10,2,1,0,0,0,10.4,0,Delivered within plan,Land acquisition
HIST-01191,Urban Transit,Andhra Pradesh,75.2,77.0,37,31,82.7,85.5,10,0,0,0,0,0,3.2,1,1-month delay,No material delay
HIST-01192,Railways,West Bengal,147.6,158.8,36,68,100.0,86.4,9,1,0,0,1,0,8.0,6,6-month delay,Funding release
HIST-01193,Water & Sanitation,Uttar Pradesh,133.6,147.5,38,56,99.5,87.5,6,0,0,1,0,1,6.7,4,4-month delay,Pending clearance
HIST-01194,Airports,Madhya Pradesh,376.4,394.3,26,57,99.1,96.7,10,0,0,0,1,0,5.4,0,Delivered within plan,Funding release
HIST-01195,Roads,Madhya Pradesh,300.3,352.9,45,54,93.0,100.0,10,0,1,0,1,1,1.5,0,Delivered within plan,Land acquisition
HIST-01196,Roads,Tamil Nadu,979.9,1174.9,18,63,82.6,76.7,5,1,1,0,1,1,-1.6,7,7-month delay,Land acquisition
HIST-01197,Roads,Kerala,383.9,455.0,38,25,69.3,65.9,7,4,0,0,0,1,18.4,6,6-month delay,Milestone slippage
HIST-01198,Railways,Odisha,404.4,497.3,52,48,98.6,82.1,13,2,1,0,1,1,7.4,7,7-month delay,Land acquisition
HIST-01199,Water & Sanitation,Madhya Pradesh,266.2,274.4,54,20,38.0,37.1,11,0,0,0,0,0,-4.2,1,1-month delay,No material delay
HIST-01200,Urban Transit,Kerala,171.0,189.2,33,55,100.0,100.0,7,2,0,0,0,0,12.1,6,6-month delay,Milestone slippage
HIST-01201,Airports,Rajasthan,293.7,301.5,22,7,39.6,43.1,4,2,0,0,0,0,10.6,1,1-month delay,Milestone slippage
HIST-01202,Railways,Gujarat,136.2,155.9,34,51,100.0,89.0,7,2,0,0,1,0,8.3,4,4-month delay,Milestone slippage
HIST-01203,Water & Sanitation,Karnataka,196.3,202.4,29,28,97.6,100.0,8,1,1,0,0,0,-2.4,1,1-month delay,Land acquisition
HIST-01204,Railways,West Bengal,566.2,628.8,21,46,91.6,96.8,4,0,1,0,0,0,3.5,4,4-month delay,Land acquisition
HIST-01205,Power,Haryana,750.8,772.1,33,32,99.5,100.0,8,0,0,0,0,0,-6.1,0,Delivered within plan,No material delay
HIST-01206,Power,Kerala,289.2,318.8,65,63,100.0,100.0,16,3,1,0,0,0,6.6,11,11-month delay,Land acquisition
HIST-01207,Ports,Karnataka,166.6,173.0,18,41,93.2,94.1,4,1,0,0,0,1,-1.2,0,Delivered within plan,No material delay
HIST-01208,Water & Sanitation,Telangana,209.3,214.8,41,83,97.6,93.4,8,0,0,0,0,0,-3.6,4,4-month delay,No material delay
HIST-01209,Industrial Corridors,Uttar Pradesh,813.5,829.0,17,34,93.9,87.8,4,2,0,0,0,0,-1.4,0,Delivered within plan,Milestone slippage
HIST-01210,Roads,Maharashtra,1321.0,1385.1,42,51,100.0,99.2,8,0,0,1,1,0,3.7,0,Delivered within plan,Funding release
HIST-01211,Railways,Telangana,394.1,426.1,36,18,45.7,58.7,8,0,1,1,0,0,-3.0,1,1-month delay,Land acquisition
HIST-01212,Power,Odisha,852.6,853.0,78,49,58.1,74.5,18,2,0,0,0,0,1.1,0,Delivered within plan,Milestone slippage
HIST-01213,Railways,Rajasthan,383.0,416.5,42,36,74.3,56.6,13,0,1,1,0,0,-0.3,0,Delivered within plan,Land acquisition
HIST-01214,Water & Sanitation,Uttar Pradesh,398.0,421.4,61,48,78.1,68.3,17,1,0,0,0,1,4.5,4,4-month delay,No material delay
HIST-01215,Urban Transit,Gujarat,219.4,228.9,51,27,47.0,52.8,14,1,0,0,0,0,2.0,1,1-month delay,No material delay
HIST-01216,Roads,Bihar,113.3,118.1,34,34,88.6,81.7,10,0,0,0,0,1,1.6,1,1-month delay,No material delay
HIST-01217,Water & Sanitation,Madhya Pradesh,165.1,171.0,32,27,69.7,73.9,8,0,0,0,0,0,3.1,3,3-month delay,No material delay
HIST-01218,Roads,Odisha,182.0,186.9,72,52,67.5,60.2,15,0,1,1,0,0,-6.9,6,6-month delay,Land acquisition
HIST-01219,Airports,Odisha,81.6,84.3,27,16,58.7,66.6,4,0,0,0,0,0,1.6,0,Delivered within plan,No material delay
HIST-01220,Water & Sanitation,Odisha,157.0,164.8,46,21,41.8,32.6,12,0,0,0,0,0,1.8,0,Delivered within plan,No material delay
HIST-01221,Water & Sanitation,Tamil Nadu,549.8,638.6,44,48,96.8,80.8,10,2,0,0,1,1,2.9,3,3-month delay,Milestone slippage
HIST-01222,Roads,Telangana,477.0,486.8,12,37,93.4,97.3,7,1,0,0,0,0,-0.4,0,Delivered within plan,No material delay
HIST-01223,Roads,Uttar Pradesh,442.4,475.1,34,46,88.0,97.8,9,0,1,0,1,0,-1.6,0,Delivered within plan,Land acquisition
HIST-01224,Urban Transit,Haryana,300.8,304.6,37,79,100.0,100.0,9,0,0,0,0,0,0.0,0,Delivered within plan,No material delay
HIST-01225,Urban Transit,Tamil Nadu,243.4,266.6,32,44,94.7,76.7,8,0,1,0,1,0,-7.2,1,1-month delay,Land acquisition
HIST-01226,Industrial Corridors,Karnataka,244.7,265.8,45,83,93.0,95.1,10,0,1,1,0,1,-5.0,0,Delivered within plan,Land acquisition
HIST-01227,Airports,Gujarat,354.6,395.3,41,84,99.3,93.7,10,0,1,0,0,0,8.7,5,5-month delay,Land acquisition
HIST-01228,Railways,Bihar,293.6,327.7,14,62,100.0,100.0,6,0,1,0,1,0,-4.7,7,7-month delay,Land acquisition
HIST-01229,Industrial Corridors,Maharashtra,181.0,190.9,62,47,75.3,67.7,19,1,0,0,1,0,0.9,1,1-month delay,Funding release
HIST-01230,Roads,Andhra Pradesh,165.4,170.9,67,41,63.1,59.1,17,1,0,0,0,1,5.6,0,Delivered within plan,No material delay
HIST-01231,Urban Transit,Jharkhand,1424.0,1614.8,44,45,100.0,95.5,10,2,1,0,0,1,4.3,1,1-month delay,Land acquisition
HIST-01232,Railways,Kerala,104.5,119.4,43,35,73.4,59.2,12,2,1,1,0,1,1.9,6,6-month delay,Land acquisition
HIST-01233,Water & Sanitation,Karnataka,109.3,123.4,58,15,9.0,6.2,13,2,1,0,1,0,9.9,8,8-month delay,Land acquisition
HIST-01234,Water & Sanitation,Rajasthan,115.2,115.6,43,54,100.0,95.8,9,1,0,0,0,0,10.6,5,5-month delay,No material delay
HIST-01235,Roads,Haryana,200.5,205.7,12,11,92.7,84.6,4,1,1,0,0,0,-5.3,7,7-month delay,Land acquisition
HIST-01236,Industrial Corridors,Rajasthan,591.9,612.6,48,35,77.4,80.1,11,0,1,0,0,0,5.1,5,5-month delay,Land acquisition
HIST-01237,Urban Transit,Rajasthan,165.3,168.8,45,64,84.4,84.5,13,0,0,0,0,0,4.6,0,Delivered within plan,No material delay
HIST-01238,Railways,Bihar,283.6,310.6,40,52,100.0,91.9,13,1,1,0,0,0,-4.1,8,8-month delay,Land acquisition
HIST-01239,Industrial Corridors,Bihar,81.1,81.5,45,76,100.0,100.0,10,0,0,0,0,0,-0.4,2,2-month delay,No material delay
HIST-01240,Power,Jharkhand,265.7,279.7,44,64,77.1,74.1,11,2,0,0,0,1,9.3,0,Delivered within plan,Milestone slippage
HIST-01241,Industrial Corridors,Haryana,115.7,120.6,24,21,75.6,75.3,5,0,1,0,0,0,-2.3,6,6-month delay,Land acquisition
HIST-01242,Water & Sanitation,Tamil Nadu,246.7,255.0,40,31,92.8,92.6,12,2,0,1,0,0,4.1,1,1-month delay,Milestone slippage
HIST-01243,Power,West Bengal,711.8,728.1,43,41,97.1,94.0,11,0,0,1,0,0,5.0,2,2-month delay,Pending clearance
HIST-01244,Industrial Corridors,Rajasthan,62.5,75.8,37,26,84.0,90.4,10,4,1,0,1,1,21.1,11,11-month delay,Land acquisition
HIST-01245,Water & Sanitation,Maharashtra,109.3,122.9,16,27,97.6,99.5,4,2,1,0,0,0,14.6,8,8-month delay,Land acquisition
HIST-01246,Water & Sanitation,Kerala,407.5,419.4,43,49,100.0,95.8,9,1,0,0,0,0,3.5,0,Delivered within plan,No material delay
HIST-01247,Railways,Bihar,389.3,425.3,19,18,97.9,100.0,5,2,1,0,0,0,1.5,11,11-month delay,Land acquisition
HIST-01248,Power,Haryana,268.2,278.4,41,69,99.1,100.0,8,1,0,0,0,0,5.1,5,5-month delay,No material delay
HIST-01249,Railways,Kerala,614.7,682.9,33,30,88.1,86.7,7,1,1,1,0,0,0.7,11,11-month delay,Land acquisition
HIST-01250,Roads,Uttar Pradesh,626.1,643.8,51,14,24.2,29.0,10,0,0,0,0,0,-0.9,0,Delivered within plan,No material delay
HIST-01251,Airports,Karnataka,97.4,99.0,65,46,78.1,85.4,18,1,0,0,0,0,5.1,0,Delivered within plan,No material delay
HIST-01252,Railways,West Bengal,251.2,255.8,50,48,100.0,100.0,12,1,1,0,0,0,-0.8,0,Delivered within plan,Land acquisition
HIST-01253,Water & Sanitation,Andhra Pradesh,66.7,70.3,35,21,66.7,68.9,9,0,0,0,0,1,2.5,0,Delivered within plan,No material delay
HIST-01254,Water & Sanitation,West Bengal,94.2,96.4,40,54,100.0,95.5,11,0,0,0,1,0,3.9,0,Delivered within plan,Funding release
HIST-01255,Urban Transit,Gujarat,504.5,521.8,12,79,98.5,100.0,5,1,0,0,0,0,-0.7,0,Delivered within plan,No material delay
HIST-01256,Roads,Madhya Pradesh,205.6,227.2,64,73,100.0,88.9,15,1,1,0,0,0,9.3,9,9-month delay,Land acquisition
HIST-01257,Water & Sanitation,Rajasthan,65.2,71.6,48,83,98.5,99.6,11,0,1,0,1,0,0.5,0,Delivered within plan,Land acquisition
HIST-01258,Power,West Bengal,510.4,523.6,29,24,80.3,79.7,8,1,0,0,0,0,-1.4,1,1-month delay,No material delay
HIST-01259,Urban Transit,West Bengal,804.2,837.0,43,18,44.8,41.7,10,2,0,0,0,0,8.8,2,2-month delay,Milestone slippage
HIST-01260,Water & Sanitation,Telangana,172.4,179.1,28,9,32.2,50.7,6,0,0,0,0,0,-6.5,0,Delivered within plan,No material delay
HIST-01261,Railways,West Bengal,113.5,124.3,55,58,100.0,86.2,15,0,1,1,0,0,-1.0,9,9-month delay,Land acquisition
HIST-01262,Power,Andhra Pradesh,86.6,92.0,43,38,90.0,98.8,10,0,0,0,0,1,-10.4,0,Delivered within plan,No material delay
HIST-01263,Water & Sanitation,Haryana,420.7,433.7,31,54,100.0,100.0,6,2,0,0,0,0,3.8,0,Delivered within plan,Milestone slippage
HIST-01264,Industrial Corridors,Karnataka,88.3,88.7,53,8,7.2,0.0,15,1,1,0,0,0,1.2,0,Delivered within plan,Land acquisition
HIST-01265,Roads,Maharashtra,352.3,357.7,41,23,49.1,56.6,12,1,0,0,0,0,11.1,1,1-month delay,No material delay
HIST-01266,Power,West Bengal,375.5,388.0,49,55,99.8,86.2,14,0,0,0,0,0,1.8,1,1-month delay,No material delay
HIST-01267,Power,Telangana,174.3,189.3,60,38,66.0,65.1,12,2,0,0,0,1,11.3,0,Delivered within plan,Milestone slippage
HIST-01268,Railways,Maharashtra,188.6,196.8,34,19,53.5,52.0,8,1,0,0,0,0,2.6,4,4-month delay,No material delay
HIST-01269,Railways,Odisha,721.6,804.2,58,54,90.2,88.3,11,0,1,0,0,1,8.5,5,5-month delay,Land acquisition
HIST-01270,Ports,Uttar Pradesh,107.1,113.4,19,67,87.5,100.0,4,0,0,0,0,0,-6.8,1,1-month delay,No material delay
HIST-01271,Railways,Kerala,232.7,262.6,30,26,81.1,86.0,7,2,1,0,0,1,3.3,10,10-month delay,Land acquisition
HIST-01272,Urban Transit,Maharashtra,368.2,382.0,31,25,93.0,100.0,9,2,0,0,0,0,12.5,2,2-month delay,Milestone slippage
HIST-01273,Urban Transit,Uttar Pradesh,267.9,275.1,31,46,95.9,95.0,8,1,0,0,0,0,-0.1,0,Delivered within plan,No material delay
HIST-01274,Roads,Uttar Pradesh,237.7,262.5,56,64,86.8,87.4,17,2,0,0,0,1,13.4,1,1-month delay,Milestone slippage
HIST-01275,Power,Odisha,25.0,25.5,31,7,17.9,19.5,10,0,0,0,0,0,1.6,0,Delivered within plan,No material delay
HIST-01276,Railways,Tamil Nadu,772.4,909.1,43,84,100.0,100.0,9,4,1,1,0,0,20.9,10,10-month delay,Land acquisition
HIST-01277,Ports,Kerala,388.1,420.9,46,26,67.5,68.9,10,2,1,0,0,0,5.2,9,9-month delay,Land acquisition
HIST-01278,Airports,Uttar Pradesh,214.4,222.9,15,12,68.8,75.2,4,0,0,0,0,1,4.0,1,1-month delay,No material delay
HIST-01279,Urban Transit,Karnataka,420.3,441.9,12,41,91.3,100.0,4,0,0,0,0,1,0.5,0,Delivered within plan,No material delay
HIST-01280,Railways,Telangana,109.7,125.7,68,72,94.6,94.7,15,0,1,0,1,0,3.8,5,5-month delay,Land acquisition
HIST-01281,Railways,Telangana,173.8,173.8,81,42,51.6,61.6,24,0,0,0,0,0,-3.5,0,Delivered within plan,No material delay
HIST-01282,Power,Kerala,179.0,188.0,25,42,90.2,83.4,6,2,0,0,0,1,3.3,0,Delivered within plan,Milestone slippage
HIST-01283,Industrial Corridors,Odisha,229.0,231.6,54,14,29.1,27.6,13,1,0,0,0,0,-0.5,1,1-month delay,No material delay
HIST-01284,Water & Sanitation,West Bengal,108.9,110.9,51,65,96.9,100.0,14,0,0,0,0,0,4.6,0,Delivered within plan,No material delay
HIST-01285,Urban Transit,Jharkhand,950.2,992.1,61,41,68.8,74.2,13,1,0,0,0,0,-5.6,0,Delivered within plan,No material delay
HIST-01286,Railways,Haryana,440.0,499.7,43,55,100.0,100.0,13,0,1,0,1,0,4.2,7,7-month delay,Land acquisition
HIST-01287,Roads,Gujarat,266.9,300.1,26,73,92.9,89.3,8,3,0,0,0,1,11.8,9,9-month delay,Milestone slippage
HIST-01288,Water & Sanitation,Bihar,276.7,311.4,46,65,96.9,82.1,12,2,0,1,0,0,13.3,3,3-month delay,Milestone slippage
HIST-01289,Railways,Maharashtra,79.4,81.5,42,49,92.5,99.7,12,1,0,1,0,0,5.7,4,4-month delay,Pending clearance
HIST-01290,Urban Transit,West Bengal,360.9,368.8,24,72,94.0,100.0,8,1,0,0,0,0,-1.7,0,Delivered within plan,No material delay
HIST-01291,Roads,Jharkhand,595.5,595.5,17,40,93.0,92.3,7,0,1,0,0,0,0.9,0,Delivered within plan,Land acquisition
HIST-01292,Railways,Maharashtra,194.8,207.0,12,67,93.8,100.0,4,0,1,0,0,0,-0.5,4,4-month delay,Land acquisition
HIST-01293,Urban Transit,Karnataka,130.1,141.6,53,84,100.0,100.0,13,0,1,1,0,0,6.7,5,5-month delay,Land acquisition
HIST-01294,Railways,Jharkhand,247.3,259.6,64,12,18.1,17.0,13,0,0,1,0,0,-1.8,0,Delivered within plan,Pending clearance
HIST-01295,Roads,Andhra Pradesh,257.9,268.3,56,22,28.3,27.1,12,2,0,0,0,0,1.5,4,4-month delay,Milestone slippage
HIST-01296,Railways,West Bengal,387.9,407.8,36,41,91.8,84.5,14,1,0,1,0,0,7.1,1,1-month delay,Pending clearance
HIST-01297,Railways,Haryana,199.1,211.8,19,9,50.6,53.9,4,1,1,0,0,0,3.2,8,8-month delay,Land acquisition
HIST-01298,Roads,Tamil Nadu,443.4,449.6,57,65,89.4,92.5,12,0,0,1,0,0,-1.8,5,5-month delay,Pending clearance
HIST-01299,Roads,Madhya Pradesh,470.1,524.8,52,47,87.6,100.0,17,1,1,1,0,0,7.4,4,4-month delay,Land acquisition
HIST-01300,Power,Karnataka,331.2,345.2,14,52,100.0,97.0,4,3,0,1,0,0,4.7,0,Delivered within plan,Milestone slippage
HIST-01301,Industrial Corridors,West Bengal,145.3,152.8,62,37,56.9,59.4,15,0,0,0,0,0,4.3,1,1-month delay,No material delay
HIST-01302,Urban Transit,Tamil Nadu,138.7,144.1,22,9,47.0,41.8,5,1,0,0,0,0,1.9,1,1-month delay,No material delay
HIST-01303,Industrial Corridors,Gujarat,105.2,116.1,47,12,27.8,30.1,10,2,1,0,1,0,0.7,6,6-month delay,Land acquisition
HIST-01304,Power,Andhra Pradesh,93.0,101.2,27,16,48.9,51.7,7,2,0,1,0,0,3.8,6,6-month delay,Milestone slippage
HIST-01305,Roads,Karnataka,560.9,587.1,38,72,100.0,100.0,6,1,0,0,0,0,7.5,0,Delivered within plan,No material delay
HIST-01306,Ports,Jharkhand,260.2,289.3,51,41,88.4,87.5,14,1,1,0,1,0,0.6,1,1-month delay,Land acquisition
HIST-01307,Railways,Haryana,1049.4,1108.6,41,65,97.4,92.7,7,1,0,0,0,0,0.2,0,Delivered within plan,No material delay
HIST-01308,Railways,Karnataka,365.2,392.5,63,30,46.2,51.3,13,4,0,0,0,0,7.9,1,1-month delay,Milestone slippage
HIST-01309,Airports,Gujarat,54.2,55.2,49,40,81.3,98.5,12,1,0,0,0,0,9.1,3,3-month delay,No material delay
HIST-01310,Airports,Jharkhand,102.4,102.4,24,62,100.0,100.0,7,0,0,0,0,0,-1.9,1,1-month delay,No material delay
HIST-01311,Railways,Uttar Pradesh,392.7,428.3,20,15,95.6,73.1,5,1,1,0,0,0,-1.9,8,8-month delay,Land acquisition
HIST-01312,Water & Sanitation,Telangana,259.7,264.7,58,24,45.4,42.5,10,1,0,0,0,0,-3.0,0,Delivered within plan,No material delay
HIST-01313,Industrial Corridors,Odisha,558.0,564.8,31,26,78.7,71.4,6,0,0,0,0,0,-4.6,1,1-month delay,No material delay
HIST-01314,Railways,Rajasthan,208.8,228.1,34,73,87.9,85.0,9,2,1,1,0,0,8.9,1,1-month delay,Land acquisition
HIST-01315,Power,Gujarat,261.4,264.0,17,40,84.2,74.2,6,1,0,0,0,0,-2.3,0,Delivered within plan,No material delay
HIST-01316,Ports,Kerala,107.7,116.6,28,71,95.0,91.3,10,1,0,1,1,0,3.7,3,3-month delay,Funding release
HIST-01317,Urban Transit,Gujarat,376.8,382.5,56,20,32.3,17.6,16,0,0,0,0,0,-6.4,0,Delivered within plan,No material delay
HIST-01318,Power,Madhya Pradesh,515.2,550.9,29,79,100.0,100.0,7,1,1,0,0,0,4.8,6,6-month delay,Land acquisition
HIST-01319,Railways,Andhra Pradesh,174.4,175.0,23,31,90.9,87.4,5,0,0,0,0,0,-1.6,0,Delivered within plan,No material delay
HIST-01320,Urban Transit,West Bengal,93.4,93.9,28,25,80.8,87.7,8,1,0,0,0,0,7.6,0,Delivered within plan,No material delay
HIST-01321,Urban Transit,Odisha,945.6,959.8,31,73,88.9,93.2,9,0,0,0,0,0,-1.8,0,Delivered within plan,No material delay
HIST-01322,Roads,Uttar Pradesh,104.7,114.2,36,22,64.6,56.8,11,1,1,0,0,0,11.4,1,1-month delay,Land acquisition
HIST-01323,Airports,Tamil Nadu,1420.4,1442.3,57,79,100.0,84.0,14,0,0,0,0,0,-3.9,0,Delivered within plan,No material delay
HIST-01324,Roads,Telangana,381.2,401.4,31,55,100.0,100.0,10,0,0,0,0,0,5.2,0,Delivered within plan,No material delay
HIST-01325,Roads,Haryana,417.4,451.0,43,67,100.0,100.0,12,2,1,0,0,0,5.2,8,8-month delay,Land acquisition
HIST-01326,Urban Transit,Jharkhand,380.3,397.5,56,41,81.8,78.0,12,0,0,0,0,0,-4.1,0,Delivered within plan,No material delay
HIST-01327,Urban Transit,Rajasthan,562.4,595.3,46,71,100.0,97.9,8,2,0,1,0,0,1.7,0,Delivered within plan,Milestone slippage
HIST-01328,Airports,Telangana,67.5,69.9,36,25,73.7,80.9,11,2,0,0,0,0,-1.6,0,Delivered within plan,Milestone slippage
HIST-01329,Airports,West Bengal,546.9,565.7,40,79,97.7,92.7,8,1,0,1,0,0,-1.1,0,Delivered within plan,Pending clearance
HIST-01330,Urban Transit,Uttar Pradesh,83.0,84.9,36,22,48.7,61.1,10,1,0,0,0,0,-5.1,0,Delivered within plan,No material delay
HIST-01331,Water & Sanitation,Odisha,1308.5,1443.0,50,27,56.4,68.7,10,2,1,0,0,0,2.2,0,Delivered within plan,Land acquisition
HIST-01332,Industrial Corridors,Maharashtra,104.1,121.0,48,73,100.0,95.9,12,2,1,0,0,1,6.4,6,6-month delay,Land acquisition
HIST-01333,Roads,Jharkhand,224.3,237.7,13,10,88.9,72.0,4,1,1,0,0,0,3.3,7,7-month delay,Land acquisition
HIST-01334,Airports,Gujarat,42.2,43.1,56,82,100.0,98.1,12,0,0,1,0,0,3.6,0,Delivered within plan,Pending clearance
HIST-01335,Railways,Bihar,254.6,267.4,25,80,100.0,90.8,6,2,0,0,0,0,1.4,0,Delivered within plan,Milestone slippage
HIST-01336,Railways,Tamil Nadu,244.4,275.3,60,28,54.4,42.0,16,3,0,1,1,1,2.7,8,8-month delay,Milestone slippage
HIST-01337,Urban Transit,Kerala,90.0,92.5,50,18,42.9,28.3,14,0,0,0,0,0,-3.1,0,Delivered within plan,No material delay
HIST-01338,Roads,Kerala,82.2,92.8,47,57,89.7,81.5,15,2,1,0,0,1,1.8,0,Delivered within plan,Land acquisition
HIST-01339,Railways,West Bengal,251.4,281.2,58,79,84.2,77.4,12,2,0,0,1,0,-0.3,7,7-month delay,Milestone slippage
HIST-01340,Water & Sanitation,Telangana,396.7,430.4,52,73,100.0,100.0,12,0,1,0,0,0,5.8,0,Delivered within plan,Land acquisition
HIST-01341,Industrial Corridors,Tamil Nadu,155.0,170.6,41,82,91.4,89.6,10,0,1,1,0,0,6.6,8,8-month delay,Land acquisition
HIST-01342,Railways,Andhra Pradesh,357.2,363.4,23,54,93.5,78.8,10,0,0,0,0,0,6.2,1,1-month delay,No material delay
HIST-01343,Water & Sanitation,Kerala,315.2,366.8,37,82,91.8,85.4,12,2,1,0,0,1,10.3,7,7-month delay,Land acquisition
HIST-01344,Roads,Haryana,360.1,364.1,54,47,91.5,84.2,13,2,0,0,0,0,2.1,0,Delivered within plan,Milestone slippage
HIST-01345,Power,Odisha,178.0,183.8,21,37,89.3,100.0,6,2,0,0,0,0,-1.6,0,Delivered within plan,Milestone slippage
HIST-01346,Urban Transit,Bihar,234.2,236.7,27,28,99.0,92.8,6,0,0,0,0,0,2.6,0,Delivered within plan,No material delay
HIST-01347,Railways,Bihar,245.8,283.7,38,59,97.7,93.3,8,2,1,0,0,1,7.5,11,11-month delay,Land acquisition
HIST-01348,Water & Sanitation,Bihar,175.6,176.6,45,50,100.0,100.0,13,1,0,0,0,0,-2.4,0,Delivered within plan,No material delay
HIST-01349,Ports,Kerala,315.2,323.1,37,8,26.3,32.7,9,0,1,0,0,0,-5.1,0,Delivered within plan,Land acquisition
HIST-01350,Urban Transit,Bihar,980.5,985.5,71,55,74.5,81.4,17,1,0,0,0,0,-8.1,0,Delivered within plan,No material delay
HIST-01351,Urban Transit,Karnataka,1069.4,1097.7,42,43,100.0,95.8,13,1,0,0,0,0,0.9,0,Delivered within plan,No material delay
HIST-01352,Railways,Telangana,360.9,371.6,46,53,100.0,100.0,12,0,0,0,0,0,2.7,0,Delivered within plan,No material delay
HIST-01353,Roads,Uttar Pradesh,416.9,428.4,39,12,42.7,39.0,6,2,0,0,0,0,4.7,5,5-month delay,Milestone slippage
HIST-01354,Power,Tamil Nadu,119.7,137.4,26,14,51.1,47.5,4,2,1,0,0,1,-0.4,0,Delivered within plan,Land acquisition
HIST-01355,Urban Transit,Jharkhand,277.1,281.1,16,52,97.3,100.0,5,0,0,0,0,0,0.6,0,Delivered within plan,No material delay
HIST-01356,Industrial Corridors,West Bengal,78.5,89.2,48,29,63.7,73.5,11,1,1,0,1,0,5.4,0,Delivered within plan,Land acquisition
HIST-01357,Power,Gujarat,202.7,214.5,12,16,99.5,93.1,4,2,1,0,0,0,8.6,0,Delivered within plan,Land acquisition
HIST-01358,Railways,Gujarat,1376.1,1395.9,46,21,56.7,50.4,12,0,0,0,0,0,-10.1,0,Delivered within plan,No material delay
HIST-01359,Industrial Corridors,Uttar Pradesh,258.1,266.9,44,12,26.8,19.4,11,1,0,0,0,0,-5.9,0,Delivered within plan,No material delay
